,User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
8347,19159747,1,63,160.0,63.0,8.0,90.0,39.3,40.0
8348,12464728,0,52,203.0,104.0,7.0,91.0,39.4,37.0
8349,16497640,1,42,165.0,65.0,3.0,79.0,38.6,10.0
8350,10937927,1,59,169.0,65.0,25.0,112.0,40.6,181.0
8351,12442911,1,71,149.0,49.0,9.0,90.0,39.7,48.0
8352,11720150,1,31,161.0,67.0,4.0,79.0,38.7,13.0
8353,15030348,1,44,176.0,71.0,3.0,85.0,38.7,12.0
8354,14342459,1,20,173.0,70.0,16.0,92.0,40.4,70.0
8355,12552364,0,28,189.0,87.0,10.0,85.0,39.9,29.0
8356,16933675,1,48,150.0,53.0,17.0,93.0,40.4,88.0
8357,18515268,0,20,190.0,88.0,13.0,84.0,40.3,31.0
8358,10241958,1,35,173.0,73.0,26.0,101.0,40.8,144.0
8359,19182446,1,62,160.0,64.0,7.0,80.0,39.4,27.0
8360,11380403,1,35,178.0,69.0,15.0,89.0,40.2,65.0
8361,13581842,0,37,194.0,91.0,4.0,84.0,38.7,13.0
8362,11763584,0,23,185.0,89.0,27.0,109.0,40.7,170.0
8363,19456977,0,49,170.0,73.0,11.0,86.0,40.1,41.0
8364,19197985,1,63,167.0,64.0,22.0,105.0,40.7,145.0
8365,12399486,0,23,186.0,88.0,3.0,79.0,38.6,5.0
8366,11862262,1,36,177.0,80.0,8.0,95.0,39.7,39.0
8367,17353917,0,21,177.0,82.0,25.0,108.0,40.9,147.0
8368,13164897,1,56,148.0,52.0,17.0,99.0,40.0,102.0
8369,14710937,0,23,180.0,78.0,6.0,83.0,39.5,13.0
8370,19898430,0,59,190.0,90.0,27.0,100.0,40.6,181.0
8371,16788938,1,53,173.0,74.0,28.0,104.0,40.8,173.0
8372,16084237,0,46,173.0,81.0,13.0,88.0,40.2,53.0
8373,16973642,1,40,158.0,59.0,10.0,89.0,40.0,45.0
8374,15655031,1,44,196.0,94.0,15.0,90.0,40.3,63.0
8375,10326111,0,35,172.0,75.0,22.0,98.0,40.9,108.0
8376,14216393,0,59,191.0,97.0,9.0,86.0,39.7,43.0
8377,11523412,0,77,182.0,85.0,6.0,80.0,39.2,27.0
8378,14384309,1,74,163.0,62.0,23.0,102.0,40.8,149.0
8379,16188932,0,42,173.0,74.0,16.0,97.0,40.3,81.0
8380,13368313,1,34,164.0,67.0,3.0,82.0,38.8,11.0
8381,14738767,1,51,165.0,63.0,17.0,95.0,40.2,90.0
8382,10480604,1,41,148.0,53.0,29.0,111.0,40.9,203.0
8383,10268820,1,38,153.0,52.0,19.0,100.0,40.4,110.0
8384,18863986,1,28,163.0,65.0,8.0,87.0,39.2,32.0
8385,11710876,0,51,175.0,77.0,18.0,96.0,40.5,98.0
8386,11297159,0,24,171.0,77.0,5.0,86.0,39.1,13.0
8387,14077818,0,75,191.0,93.0,24.0,103.0,40.6,192.0
8388,11343523,1,29,169.0,71.0,1.0,84.0,38.0,4.0
8389,12169913,1,55,145.0,55.0,15.0,101.0,40.1,92.0
8390,17046325,1,25,161.0,59.0,30.0,103.0,40.8,173.0
8391,10255842,1,70,167.0,64.0,22.0,97.0,40.4,129.0
8392,12104021,1,30,170.0,64.0,6.0,86.0,39.0,24.0
8393,18296389,0,55,195.0,106.0,10.0,91.0,40.0,55.0
8394,14944352,0,20,179.0,79.0,28.0,107.0,40.9,158.0
8395,14518807,1,25,162.0,69.0,28.0,101.0,41.2,152.0
8396,16125203,1,39,160.0,56.0,16.0,94.0,40.4,81.0
8397,19471756,0,39,189.0,88.0,9.0,83.0,39.8,28.0
8398,10018305,0,29,167.0,71.0,2.0,77.0,37.9,3.0
8399,15985721,1,26,159.0,55.0,15.0,96.0,40.1,76.0
8400,14795009,1,37,170.0,65.0,2.0,79.0,38.3,7.0
8401,12247180,1,30,163.0,64.0,25.0,98.0,40.6,131.0
8402,19557425,1,21,165.0,60.0,28.0,105.0,40.4,165.0
8403,17738955,0,48,187.0,86.0,27.0,106.0,41.1,189.0
8404,16019756,0,37,181.0,76.0,5.0,79.0,39.6,11.0
8405,14744836,1,22,154.0,53.0,22.0,106.0,40.5,135.0
8406,11337442,0,45,174.0,83.0,27.0,94.0,40.9,134.0
8407,18200416,1,70,164.0,67.0,5.0,81.0,39.1,21.0
8408,15237857,1,65,169.0,65.0,30.0,105.0,40.8,198.0
8409,10969295,0,25,182.0,77.0,20.0,102.0,40.2,102.0
8410,10960666,1,56,183.0,80.0,20.0,102.0,40.8,118.0
8411,11420803,1,39,191.0,80.0,15.0,93.0,40.1,70.0
8412,16646851,1,66,160.0,55.0,10.0,81.0,39.9,42.0
8413,16379587,1,33,167.0,67.0,17.0,99.0,40.0,91.0
8414,12996848,0,62,176.0,84.0,20.0,99.0,40.3,131.0
8415,19032889,0,35,179.0,86.0,25.0,109.0,40.9,170.0
8416,10157722,0,52,197.0,99.0,3.0,80.0,38.6,11.0
8417,12664945,0,78,175.0,78.0,4.0,84.0,38.7,20.0
8418,13682713,0,72,177.0,80.0,7.0,82.0,39.2,31.0
8419,14684977,0,27,171.0,73.0,17.0,102.0,40.2,87.0
8420,19266216,1,44,167.0,67.0,21.0,97.0,40.3,112.0
8421,18993978,1,30,169.0,61.0,3.0,86.0,38.9,12.0
8422,15207250,1,64,167.0,67.0,14.0,87.0,40.3,65.0
8423,13508375,1,30,169.0,64.0,18.0,97.0,39.9,93.0
8424,13703414,1,53,165.0,63.0,12.0,93.0,40.0,62.0
8425,11639615,0,54,177.0,78.0,26.0,109.0,41.2,196.0
8426,19444111,1,51,151.0,58.0,5.0,83.0,38.9,21.0
8427,19445064,1,23,159.0,59.0,8.0,91.0,39.9,36.0
8428,13276331,0,45,190.0,94.0,10.0,84.0,39.7,37.0
8429,11932748,1,64,161.0,61.0,7.0,89.0,39.4,35.0
8430,16915143,1,61,174.0,73.0,25.0,117.0,40.6,193.0
8431,17570524,1,54,145.0,46.0,5.0,82.0,39.0,21.0
8432,13862603,1,20,166.0,58.0,8.0,88.0,39.9,33.0
8433,16305906,1,52,159.0,65.0,7.0,93.0,39.1,36.0
8434,19397568,1,36,173.0,68.0,27.0,108.0,40.8,172.0
8435,10094392,0,45,179.0,78.0,24.0,114.0,40.6,189.0
8436,12834092,0,52,185.0,79.0,26.0,106.0,41.0,183.0
8437,18418052,1,67,160.0,61.0,5.0,79.0,38.9,20.0
8438,18289280,1,33,179.0,82.0,10.0,91.0,39.7,43.0
8439,16557049,0,35,203.0,109.0,12.0,94.0,40.1,61.0
8440,13910842,0,37,195.0,97.0,18.0,97.0,40.4,96.0
8441,16690747,1,78,166.0,65.0,12.0,94.0,39.9,68.0
8442,13346709,1,25,167.0,60.0,4.0,92.0,39.0,18.0
8443,18752867,1,58,159.0,52.0,16.0,96.0,40.5,91.0
8444,11520996,0,23,184.0,82.0,17.0,87.0,40.4,48.0
8445,17179219,0,63,199.0,105.0,2.0,74.0,38.5,7.0
8446,17862455,0,56,185.0,85.0,19.0,95.0,40.4,108.0
8447,10006606,0,50,183.0,89.0,23.0,96.0,40.4,130.0
8448,12223834,1,32,160.0,54.0,2.0,87.0,38.3,8.0
8449,11111946,1,28,155.0,54.0,11.0,87.0,40.2,46.0
8450,14242881,1,20,156.0,53.0,28.0,102.0,41.0,158.0
8451,18359791,0,20,189.0,89.0,6.0,82.0,39.4,12.0
8452,12587772,1,73,157.0,62.0,11.0,98.0,40.2,66.0
8453,11363860,0,37,189.0,88.0,5.0,88.0,38.9,19.0
8454,18857409,1,59,157.0,57.0,26.0,101.0,40.6,161.0
8455,12021778,1,54,161.0,64.0,21.0,95.0,40.7,112.0
8456,18151353,1,27,156.0,62.0,19.0,103.0,40.3,109.0
8457,13749310,0,51,172.0,72.0,14.0,102.0,40.5,87.0
8458,12326609,0,28,183.0,87.0,15.0,100.0,40.3,77.0
8459,18006110,1,70,162.0,63.0,27.0,98.0,41.0,161.0
8460,14254234,0,20,192.0,87.0,3.0,89.0,38.7,9.0
8461,15742444,1,71,164.0,64.0,14.0,94.0,40.4,78.0
8462,17401315,0,24,178.0,82.0,12.0,94.0,40.1,47.0
8463,10295055,1,36,171.0,64.0,9.0,90.0,39.8,41.0
8464,11869589,1,33,175.0,70.0,21.0,104.0,40.6,123.0
8465,18677018,1,30,159.0,53.0,10.0,95.0,39.7,51.0
8466,15847336,1,23,166.0,68.0,4.0,77.0,39.0,11.0
8467,15045105,1,38,162.0,62.0,20.0,94.0,40.3,100.0
8468,18065143,0,29,189.0,94.0,6.0,95.0,39.3,28.0
8469,10100197,1,36,176.0,74.0,23.0,108.0,40.8,145.0
8470,19524333,0,74,177.0,81.0,28.0,112.0,40.9,253.0
8471,13795687,1,66,172.0,71.0,25.0,99.0,41.0,147.0
8472,17243449,1,37,149.0,51.0,6.0,93.0,39.3,30.0
8473,17533629,1,66,154.0,56.0,23.0,106.0,40.8,158.0
8474,19109528,0,51,185.0,94.0,24.0,96.0,40.7,139.0
8475,17269604,1,40,172.0,69.0,5.0,89.0,39.0,22.0
8476,14134038,1,26,158.0,55.0,19.0,98.0,40.1,101.0
8477,14439797,1,29,182.0,76.0,5.0,86.0,39.1,19.0
8478,13645215,1,25,161.0,60.0,2.0,78.0,38.4,6.0
8479,14798243,1,28,163.0,62.0,19.0,93.0,40.4,89.0
8480,12303119,0,51,178.0,88.0,12.0,92.0,40.2,61.0
8481,11074101,0,31,191.0,93.0,14.0,94.0,40.1,63.0
8482,15698304,1,36,181.0,76.0,4.0,77.0,39.1,12.0
8483,15825766,0,65,192.0,91.0,23.0,108.0,40.7,189.0
8484,14105244,1,74,175.0,75.0,13.0,87.0,40.1,61.0
8485,15113959,1,36,156.0,57.0,13.0,98.0,40.3,71.0
8486,10781141,1,21,160.0,56.0,9.0,86.0,39.9,35.0
8487,12476950,1,42,172.0,69.0,30.0,108.0,41.0,194.0
8488,17692486,0,41,184.0,91.0,23.0,113.0,40.4,180.0
8489,11985090,1,29,157.0,53.0,2.0,84.0,38.3,8.0
8490,11187151,0,24,177.0,79.0,28.0,104.0,40.7,151.0
8491,14868833,1,41,158.0,59.0,20.0,98.0,40.6,110.0
8492,17153443,0,44,183.0,88.0,8.0,88.0,39.5,33.0
8493,12445828,0,66,197.0,101.0,7.0,81.0,39.3,31.0
8494,17355831,1,74,162.0,63.0,3.0,84.0,39.2,14.0
8495,13858367,0,54,201.0,109.0,27.0,106.0,40.9,210.0
8496,16928647,0,20,179.0,78.0,4.0,85.0,38.6,9.0
8497,12142650,0,56,200.0,101.0,28.0,112.0,40.9,241.0
8498,13275894,1,64,158.0,57.0,4.0,83.0,38.7,17.0
8499,15656843,1,31,147.0,48.0,17.0,91.0,40.5,81.0
8500,15865582,1,29,178.0,68.0,5.0,77.0,39.2,15.0
8501,17590240,1,28,154.0,54.0,14.0,93.0,40.2,67.0
8502,14467823,0,29,182.0,84.0,19.0,101.0,40.4,100.0
8503,18763362,1,56,170.0,76.0,7.0,87.0,39.3,31.0
8504,17807487,0,78,193.0,94.0,17.0,97.0,40.3,123.0
8505,15108943,1,35,153.0,57.0,29.0,114.0,40.8,207.0
8506,17822636,1,60,170.0,71.0,3.0,82.0,38.1,12.0
8507,19185953,1,23,171.0,67.0,25.0,112.0,40.5,165.0
8508,17542228,0,25,191.0,85.0,25.0,105.0,40.7,143.0
8509,17019655,1,54,170.0,70.0,6.0,84.0,39.2,25.0
8510,18821785,1,32,168.0,64.0,18.0,96.0,40.5,91.0
8511,18259750,0,52,172.0,82.0,29.0,111.0,40.9,228.0
8512,15005748,1,42,157.0,55.0,14.0,91.0,40.6,68.0
8513,19060454,0,38,179.0,86.0,15.0,108.0,40.3,102.0
8514,12811939,1,53,155.0,55.0,24.0,103.0,40.6,152.0
8515,18332610,1,43,161.0,63.0,19.0,101.0,40.3,110.0
8516,10589945,1,25,184.0,82.0,20.0,93.0,40.8,88.0
8517,18457526,0,64,188.0,93.0,18.0,102.0,40.2,132.0
8518,15571396,1,46,163.0,60.0,11.0,93.0,39.9,56.0
8519,17801835,1,21,176.0,68.0,21.0,105.0,39.9,121.0
8520,10467074,0,65,199.0,99.0,26.0,107.0,40.8,214.0
8521,16649661,0,23,173.0,74.0,24.0,93.0,40.6,85.0
8522,10890442,0,37,176.0,83.0,3.0,88.0,38.6,11.0
8523,15737805,1,31,145.0,52.0,9.0,84.0,39.8,35.0
8524,18381946,1,38,144.0,48.0,17.0,98.0,40.1,95.0
8525,12668017,0,58,175.0,80.0,14.0,93.0,40.1,75.0
8526,13869124,0,53,177.0,80.0,15.0,98.0,40.0,88.0
8527,13023711,0,71,210.0,121.0,25.0,111.0,40.6,240.0
8528,16090965,1,26,160.0,58.0,14.0,95.0,39.9,69.0
8529,14625600,0,48,173.0,75.0,14.0,93.0,40.2,67.0
8530,12115190,1,56,155.0,60.0,3.0,84.0,38.7,13.0
8531,17806343,1,35,173.0,68.0,29.0,108.0,40.4,184.0
8532,12265128,0,43,173.0,74.0,12.0,89.0,39.9,47.0
8533,15260311,0,28,190.0,93.0,10.0,84.0,39.6,29.0
8534,19533967,0,35,189.0,97.0,10.0,102.0,40.2,60.0
8535,17488410,0,35,198.0,95.0,13.0,99.0,40.3,71.0
8536,10457352,0,76,211.0,116.0,25.0,110.0,40.8,240.0
8537,13167491,0,39,187.0,94.0,3.0,84.0,38.6,10.0
8538,16164473,0,29,182.0,81.0,18.0,99.0,40.7,88.0
8539,18129245,0,26,196.0,96.0,13.0,89.0,40.3,47.0
8540,19136396,0,22,191.0,91.0,28.0,120.0,40.9,223.0
8541,19512876,0,46,190.0,99.0,3.0,85.0,38.7,12.0
8542,13076091,0,34,188.0,83.0,14.0,93.0,40.2,60.0
8543,19652812,0,25,187.0,79.0,4.0,85.0,38.9,10.0
8544,14603907,1,32,165.0,63.0,21.0,104.0,40.5,125.0
8545,17676495,1,27,150.0,57.0,29.0,99.0,40.9,157.0
8546,11969058,0,22,183.0,85.0,10.0,89.0,39.9,31.0
8547,16352202,1,45,164.0,58.0,16.0,103.0,40.3,98.0
8548,11077721,0,21,186.0,88.0,20.0,110.0,40.3,127.0
8549,16942721,0,21,186.0,89.0,26.0,106.0,40.7,149.0
8550,16814843,1,24,159.0,62.0,24.0,109.0,40.7,152.0
8551,17014367,0,20,180.0,77.0,16.0,95.0,40.2,61.0
8552,13709675,1,59,173.0,68.0,29.0,111.0,41.0,206.0
8553,14989099,0,29,179.0,79.0,18.0,96.0,40.6,79.0
8554,12890236,0,32,189.0,93.0,8.0,84.0,39.3,24.0
8555,12007671,1,73,183.0,79.0,15.0,91.0,40.0,76.0
8556,19352171,1,47,179.0,78.0,8.0,86.0,39.4,33.0
8557,17701271,1,39,175.0,70.0,29.0,110.0,41.1,192.0
8558,14226294,0,71,185.0,92.0,29.0,113.0,40.6,269.0
8559,12068951,0,22,175.0,77.0,2.0,79.0,38.4,3.0
8560,13972724,0,47,187.0,87.0,16.0,103.0,40.2,104.0
8561,12200442,0,25,180.0,81.0,7.0,84.0,39.5,17.0
8562,18350051,0,65,161.0,68.0,29.0,102.0,40.8,198.0
8563,15864287,0,69,183.0,87.0,27.0,112.0,41.0,241.0
8564,12750740,0,30,179.0,85.0,28.0,110.0,40.6,188.0
8565,19020569,1,54,163.0,65.0,3.0,80.0,38.8,11.0
8566,14500639,1,67,156.0,55.0,28.0,115.0,40.8,220.0
8567,12397872,1,30,173.0,67.0,3.0,83.0,38.6,11.0
8568,19199843,0,69,188.0,89.0,6.0,88.0,39.4,32.0
8569,17621749,1,34,168.0,66.0,17.0,100.0,40.5,94.0
8570,15323218,1,47,161.0,67.0,25.0,103.0,40.5,151.0
8571,10908428,1,25,167.0,62.0,29.0,97.0,40.8,147.0
8572,17791940,0,49,170.0,70.0,13.0,95.0,40.3,65.0
8573,16103122,1,22,148.0,48.0,29.0,106.0,40.9,179.0
8574,10078782,1,36,153.0,57.0,28.0,113.0,41.0,198.0
8575,11357658,0,30,202.0,109.0,26.0,102.0,40.5,156.0
8576,12269522,1,20,157.0,57.0,6.0,82.0,39.1,21.0
8577,19908553,0,75,181.0,81.0,15.0,97.0,40.2,102.0
8578,19005390,0,34,187.0,91.0,26.0,110.0,40.9,183.0
8579,14687327,0,37,178.0,88.0,7.0,86.0,39.2,24.0
8580,11722504,1,29,164.0,58.0,21.0,94.0,40.8,103.0
8581,18191103,1,63,142.0,49.0,25.0,92.0,41.0,135.0
8582,15020614,1,21,173.0,68.0,29.0,112.0,40.7,189.0
8583,18625017,1,23,163.0,65.0,22.0,103.0,40.5,124.0
8584,12066469,1,42,169.0,68.0,16.0,97.0,40.6,85.0
8585,17624255,1,52,182.0,77.0,4.0,86.0,38.8,17.0
8586,18663553,0,27,193.0,92.0,21.0,97.0,40.6,100.0
8587,16383070,0,21,183.0,88.0,7.0,94.0,39.4,27.0
8588,17067067,1,33,151.0,50.0,15.0,95.0,40.0,78.0
8589,14186239,0,56,189.0,98.0,6.0,83.0,39.2,25.0
8590,12162019,0,21,197.0,101.0,30.0,108.0,41.0,189.0
8591,16951036,0,54,170.0,72.0,4.0,88.0,38.5,17.0
8592,17556420,1,31,157.0,61.0,26.0,115.0,40.7,185.0
8593,10503067,1,54,167.0,71.0,9.0,96.0,39.4,48.0
8594,10420638,0,61,188.0,86.0,25.0,107.0,40.4,194.0
8595,16507369,0,48,179.0,78.0,10.0,85.0,40.1,36.0
8596,19159461,1,40,158.0,55.0,16.0,84.0,40.1,65.0
8597,14526073,0,44,190.0,96.0,21.0,99.0,40.6,125.0
8598,15077435,0,35,167.0,68.0,12.0,95.0,39.8,52.0
8599,12395994,1,77,153.0,54.0,12.0,88.0,40.0,62.0
8600,19098320,0,61,187.0,96.0,17.0,90.0,40.3,92.0
8601,14936214,1,30,159.0,58.0,10.0,87.0,39.9,42.0
8602,10137587,1,44,169.0,62.0,22.0,103.0,40.5,133.0
8603,17838616,1,29,138.0,45.0,13.0,101.0,40.1,76.0
8604,18218682,1,24,169.0,68.0,21.0,103.0,40.3,118.0
8605,19315715,0,25,190.0,95.0,3.0,85.0,38.4,9.0
8606,18682525,1,30,159.0,56.0,15.0,105.0,40.5,92.0
8607,18369171,0,78,195.0,104.0,18.0,96.0,40.7,132.0
8608,12363133,1,21,177.0,76.0,20.0,106.0,40.6,116.0
8609,13460665,0,74,185.0,83.0,17.0,100.0,40.2,124.0
8610,19447937,1,55,176.0,71.0,27.0,106.0,40.8,174.0
8611,16144515,0,72,193.0,103.0,13.0,87.0,39.9,73.0
8612,17062097,1,47,171.0,67.0,10.0,96.0,40.1,53.0
8613,10175007,0,28,207.0,103.0,10.0,96.0,40.1,49.0
8614,12052953,1,21,155.0,58.0,25.0,105.0,40.7,148.0
8615,17379326,1,55,160.0,64.0,30.0,105.0,40.8,193.0
8616,18549283,1,20,180.0,74.0,13.0,94.0,40.1,59.0
8617,19668956,0,46,193.0,92.0,9.0,87.0,40.2,37.0
8618,18521918,0,27,184.0,84.0,21.0,99.0,40.6,102.0
8619,12285104,0,25,197.0,93.0,25.0,97.0,40.9,117.0
8620,19532190,0,51,177.0,74.0,11.0,94.0,40.0,56.0
8621,19010825,0,40,180.0,82.0,14.0,88.0,40.1,53.0
8622,13719936,1,24,166.0,68.0,18.0,92.0,40.4,80.0
8623,17708162,1,20,170.0,69.0,6.0,87.0,39.2,23.0
8624,15258769,1,40,162.0,60.0,27.0,109.0,40.4,180.0
8625,13420481,0,28,187.0,95.0,27.0,102.0,40.8,152.0
8626,13152002,1,43,149.0,56.0,21.0,103.0,40.5,129.0
8627,19773706,1,52,171.0,69.0,10.0,96.0,40.0,54.0
8628,17844092,0,38,178.0,81.0,26.0,110.0,40.6,182.0
8629,19809046,0,26,185.0,85.0,15.0,93.0,40.2,59.0
8630,17528796,0,59,189.0,96.0,2.0,84.0,38.5,9.0
8631,19044155,0,31,204.0,101.0,8.0,95.0,39.6,39.0
8632,12451895,0,76,185.0,94.0,15.0,85.0,40.1,80.0
8633,11262140,1,56,171.0,69.0,25.0,107.0,40.7,165.0
8634,15148015,1,26,167.0,63.0,24.0,99.0,40.9,127.0
8635,18795586,1,21,167.0,67.0,23.0,111.0,40.7,148.0
8636,13095014,1,64,182.0,83.0,25.0,105.0,40.9,158.0
8637,13838785,0,59,187.0,90.0,1.0,81.0,37.4,4.0
8638,13584547,0,30,171.0,72.0,18.0,101.0,40.5,91.0
8639,14881120,1,30,148.0,53.0,18.0,89.0,40.5,80.0
8640,10038255,1,69,191.0,88.0,6.0,82.0,38.8,23.0
8641,11677554,1,21,183.0,73.0,27.0,103.0,40.8,149.0
8642,18382670,0,34,164.0,74.0,6.0,85.0,39.3,17.0
8643,18588095,0,78,203.0,110.0,24.0,110.0,40.8,229.0
8644,11432789,1,74,178.0,71.0,20.0,101.0,40.5,125.0
8645,10080947,1,53,172.0,70.0,25.0,102.0,40.6,150.0
8646,16073679,0,44,179.0,82.0,6.0,87.0,39.3,23.0
8647,12099947,1,67,175.0,72.0,13.0,95.0,40.3,71.0
8648,16483702,0,27,202.0,104.0,17.0,92.0,40.3,72.0
8649,15263095,1,41,166.0,66.0,22.0,93.0,40.9,107.0
8650,10400394,1,35,147.0,47.0,15.0,90.0,40.3,71.0
8651,14551353,0,35,171.0,81.0,18.0,96.0,40.4,85.0
8652,15962526,1,57,170.0,75.0,28.0,113.0,40.7,201.0
8653,13509980,0,66,192.0,90.0,2.0,79.0,37.9,8.0
8654,16438858,1,28,146.0,50.0,25.0,97.0,41.0,133.0
8655,14425426,1,79,164.0,66.0,17.0,99.0,40.3,105.0
8656,13808789,1,68,150.0,56.0,19.0,107.0,40.4,133.0
8657,15673884,1,29,184.0,79.0,23.0,90.0,40.6,96.0
8658,14729590,0,48,187.0,96.0,8.0,80.0,39.6,26.0
8659,17464572,1,62,161.0,65.0,11.0,88.0,39.5,52.0
8660,19820276,1,23,159.0,54.0,6.0,86.0,39.5,24.0
8661,17943492,0,26,190.0,87.0,23.0,100.0,40.7,116.0
8662,16191197,1,43,144.0,49.0,12.0,83.0,39.9,49.0
8663,19659981,0,27,189.0,82.0,27.0,109.0,40.6,171.0
8664,19565651,1,45,184.0,81.0,13.0,95.0,40.0,65.0
8665,18058179,0,39,200.0,105.0,18.0,99.0,40.5,106.0
8666,15459065,0,43,192.0,94.0,14.0,87.0,40.5,57.0
8667,17014540,0,29,170.0,71.0,13.0,91.0,40.3,45.0
8668,19880912,0,26,188.0,82.0,28.0,112.0,40.7,189.0
8669,17124024,0,79,189.0,92.0,17.0,104.0,40.2,141.0
8670,16128896,0,61,187.0,87.0,23.0,98.0,40.8,148.0
8671,18281150,0,20,182.0,81.0,1.0,75.0,37.5,1.0
8672,12184919,0,41,178.0,87.0,15.0,83.0,40.3,48.0
8673,12904385,0,38,173.0,77.0,9.0,94.0,39.6,41.0
8674,14719047,0,30,178.0,75.0,1.0,77.0,38.2,2.0
8675,14306071,1,66,167.0,64.0,14.0,95.0,39.8,78.0
8676,13523138,0,37,194.0,99.0,12.0,87.0,40.0,46.0
8677,14262440,0,65,183.0,89.0,23.0,103.0,40.7,171.0
8678,10546857,0,25,179.0,81.0,19.0,104.0,40.0,104.0
8679,14623070,1,55,167.0,64.0,21.0,98.0,40.6,120.0
8680,11538998,1,20,146.0,46.0,14.0,91.0,40.5,64.0
8681,13599276,0,72,204.0,112.0,24.0,107.0,40.6,213.0
8682,12310835,0,47,196.0,101.0,22.0,103.0,40.9,150.0
8683,10670189,0,38,185.0,85.0,29.0,110.0,40.8,205.0
8684,17352220,1,56,174.0,76.0,11.0,90.0,39.7,52.0
8685,14962603,1,41,149.0,47.0,9.0,93.0,39.7,46.0
8686,11676742,1,39,158.0,56.0,24.0,109.0,40.7,161.0
8687,13609689,0,41,165.0,69.0,25.0,108.0,41.2,165.0
8688,19549552,1,70,161.0,63.0,13.0,85.0,39.9,60.0
8689,11675994,1,58,154.0,58.0,2.0,89.0,38.0,10.0
8690,15446868,0,21,207.0,102.0,7.0,84.0,39.3,19.0
8691,17085349,0,52,180.0,76.0,14.0,97.0,40.4,78.0
8692,19443024,0,49,177.0,77.0,5.0,95.0,39.6,26.0
8693,15612261,0,36,181.0,87.0,19.0,105.0,40.4,119.0
8694,16475143,0,45,173.0,84.0,6.0,95.0,39.1,31.0
8695,19267304,1,59,183.0,79.0,9.0,82.0,40.0,35.0
8696,12026295,1,28,171.0,72.0,13.0,92.0,40.1,58.0
8697,19288982,0,36,180.0,83.0,21.0,107.0,40.5,136.0
8698,13856858,0,41,173.0,71.0,16.0,85.0,40.2,51.0
8699,18804945,0,59,181.0,86.0,14.0,94.0,39.9,80.0
8700,19467322,1,63,174.0,73.0,9.0,88.0,39.5,42.0
8701,16523923,1,67,156.0,54.0,5.0,89.0,39.1,25.0
8702,13629128,1,57,165.0,60.0,19.0,91.0,40.2,96.0
8703,10556321,0,39,167.0,69.0,8.0,79.0,39.8,17.0
8704,11330769,1,21,163.0,62.0,14.0,91.0,39.9,61.0
8705,12373597,0,43,189.0,89.0,15.0,94.0,40.4,75.0
8706,15066265,0,69,184.0,88.0,15.0,99.0,39.9,105.0
8707,19246536,1,21,162.0,60.0,16.0,96.0,40.0,79.0
8708,16779932,1,41,177.0,74.0,3.0,77.0,38.5,9.0
8709,14092613,0,21,182.0,83.0,10.0,89.0,39.5,31.0
8710,13126945,1,70,171.0,69.0,8.0,87.0,39.3,38.0
8711,17451888,1,40,173.0,68.0,11.0,93.0,40.1,53.0
8712,17321754,0,54,181.0,82.0,30.0,110.0,40.7,234.0
8713,14448753,0,44,183.0,84.0,3.0,84.0,38.4,10.0
8714,19360999,1,32,173.0,69.0,7.0,88.0,39.4,29.0
8715,10937585,0,42,159.0,69.0,5.0,88.0,39.2,18.0
8716,14123582,0,41,195.0,101.0,14.0,94.0,40.3,72.0
8717,15756788,1,30,168.0,69.0,2.0,85.0,37.8,8.0
8718,11453274,0,37,190.0,95.0,29.0,116.0,40.6,237.0
8719,19457716,0,48,175.0,78.0,5.0,86.0,39.6,19.0
8720,19818659,0,23,200.0,101.0,27.0,106.0,41.0,165.0
8721,10774344,1,51,141.0,48.0,12.0,87.0,39.9,56.0
8722,10030937,0,41,176.0,74.0,25.0,105.0,41.0,156.0
8723,10746319,1,23,152.0,52.0,29.0,114.0,40.9,203.0
8724,14311584,1,57,160.0,57.0,2.0,90.0,38.0,10.0
8725,17446692,1,33,166.0,62.0,20.0,99.0,40.0,109.0
8726,19269815,1,35,167.0,67.0,13.0,93.0,40.2,62.0
8727,16027045,0,65,194.0,98.0,18.0,97.0,40.4,121.0
8728,16637958,0,32,168.0,72.0,29.0,102.0,40.8,154.0
8729,14510596,0,25,188.0,95.0,29.0,112.0,41.1,202.0
8730,15744627,0,38,172.0,76.0,25.0,109.0,40.4,169.0
8731,10967054,1,37,147.0,54.0,13.0,105.0,40.2,81.0
8732,17317003,1,22,173.0,70.0,15.0,96.0,40.2,72.0
8733,15478147,1,33,153.0,60.0,8.0,84.0,39.4,31.0
8734,18703308,0,25,174.0,73.0,15.0,105.0,40.2,82.0
8735,13826942,1,72,158.0,59.0,2.0,71.0,38.6,6.0
8736,19060153,0,26,198.0,100.0,26.0,106.0,40.9,162.0
8737,10985266,1,25,161.0,63.0,22.0,101.0,40.6,121.0
8738,19719438,0,51,182.0,89.0,24.0,108.0,40.9,180.0
8739,12372384,1,32,156.0,59.0,12.0,93.0,40.1,58.0
8740,13572891,1,21,174.0,67.0,5.0,89.0,39.2,20.0
8741,14512475,0,32,194.0,94.0,24.0,98.0,40.8,124.0
8742,15402342,0,48,197.0,95.0,27.0,104.0,40.6,186.0
8743,19140513,0,40,181.0,85.0,30.0,107.0,40.7,202.0
8744,11604799,0,24,173.0,75.0,13.0,97.0,40.2,55.0
